,name,address,min_price,max_price,currency,cuisine,description,star,comfort,delightful,services,phone,website,hours,lat,lon,url,country,country_alpha2,continent_code,USD_min_price,USD_max_price,aggregate_cuisine,coast,region
150,Contra,"138 Orchard St., New York, 10002, United States",75.0,150.0,USD,CONTEMPORARY,"Minimal, industrial and in harmony with the cool neighborhood, this is the kind of classic downtown spot that draws trendy millennials from afar. Seating is either intimate or cramped, and the music is lively or loud, all depending on your mood. Enthusiastic servers add to the room’s energy. Offering eight courses (a cheese option is extra) for just under $100, their prix-fixe is renowned not just for its ambition but also for value. While the menu format may be fixed, dishes change frequently to reflect the young chefs’ wide-ranging talents and contemporary flair. This kitchen really plays it up, presenting textures and ingredients in unusual, but appealing ways. Case in point? The skate, perfectly creamy and set over a surprisingly savory and tart sauce of pickled blueberries, green olives and parsley. The heartbreakingly tender Wagyu topped with chamomile-flavored butter alongside porcini-stuffed cabbage is another winner. Dessert is serious here, as seen in the Meyer lemon, cashew, sweet milk parfait. It's likely you won't recognize any names on the wine list, hyper-focused on natural winemakers. Sip from a similar list and nibble on signature snacks next door at sibling Wildair.",1.0,2.0,0.0,"['Air conditioning', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers']",+1 212-466-4633,www.contranyc.com,"Closed: Monday, Tuesday-Saturday lunch, Sunday",40.719917,-73.98921999999997,https://guide.michelin.com/en/new-york-state/new-york/restaurant/contra,United States,US,,75.0,150.0,CONTEMPORARY,1,NY
151,L’Appart,"225 Liberty St., New York, 10281, United States",150.0,185.0,USD,FRENCH,"Secreted within the sprawling food hall of Le District, L'Appart is not so much a dining room as a crown jewel. Designed to resemble a Parisian apartment—hence its name—a meal here feels like attending a dinner party, albeit one with potentially 28 guests. You will be handed a drink as soon as you enter and are thereafter introduced to affable chef, Nicolas Abello. Comprised of everything that its surrounding boulangerie, fromagerie, poissoinnerie and boucherie can offer, it's clear that this kitchen is intent on pushing the barriers of classic French cuisine. The staff is genuinely warm and quite keen to please. From then on, things settle down into a more recognizable format. The set menu kicks off with artistic little canapés that warm up your taste buds. Imagine lobster tartare with dashi gelée or a parmesan- and Chantilly-filled round of pâte à choux. Then it's on to the lineup of dishes, made using all manner of modern technique, like the panko-crusted scallop with beurre blanc; or glazed sweetbreads with shiitake mushrooms and garlic confit. These flavors may be unapologetically rich but are always on point—not unlike the mini praline soufflé matched with praline ice cream.",1.0,2.0,1.0,"['Air conditioning', 'Wheelchair accessible', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers']",+1 212-981-8577,www.lappartnyc.com,"Closed: Monday, Tuesday-Saturday lunch, Sunday",40.7121897,-74.0155187,https://guide.michelin.com/en/new-york-state/new-york/restaurant/l-appart,United States,US,,150.0,185.0,FRENCH,1,NY
152,Sushi Yasuda,"204 E. 43rd St., New York, 10017, United States",149.0,149.0,USD,JAPANESE,"There is a spartan appearance to this sushi temple, where honey-toned bamboo slats are by far the warmest decorative feature. Reservations require confirmation and punctuality, but to sushi-loving diehards, this is just the cost of admission. Avoid the tables packed with suits (this is midtown, after all) and request a seat at the sleek counter—it’s where the magic happens. Your experience here depends entirely on the soft-spoken, attentive and very focused itamae working before you, as his signature style will guide your meal. Their mission is to ensure that each diner receives a wide variety of fish that has just been cut, formed and dressed moments before it is eaten. The kitchen lives up to its hype by ignoring new wave trends in favor of serving classically assembled and spectacularly pristine sushi. Every item is handled with the utmost care, especially the progression of sashimi highlighting the ample textures of mackerel, tuna and salmon. Outstanding clams and scallops are seasoned with a touch of lemon and sea salt flakes to enhance their natural taste; while nigiri featuring Maine and Japanese uni tastings underscore the subtle differences in flavor.",1.0,2.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Establishment totally or partly reserved for non-smokers']",+1 212-972-1001,www.sushiyasuda.com,"Closed: Saturday lunch, Sunday",40.75108,-73.97364,https://guide.michelin.com/en/new-york-state/new-york/restaurant/sushi-yasuda,United States,US,,149.0,149.0,JAPANESE,1,NY
153,Daniel,"60 E. 65th St., New York, 10065, United States",75.0,150.0,USD,FRENCH,"Everyone needs a little pomp and circumstance now and then and, for these grand occasions, there will always be Daniel. This neo-classical citadel of Gallic sophistication will certainly impress your guests—the tables are impeccably dressed and a battalion of immaculately groomed staff runs it. They add some nice touches, like presenting you at the end of dinner with your own printed menu, as well as a box of canelé to take home for your doorman or babysitter. If you’re a two, do express a preference for which type of table you want—sitting side by side instead of opposite each other isn’t for everyone. The main menu comes with a choice of six dishes per course, or you can take the decision-making out of the process altogether and go for the seven-course tasting menu with its wine pairings. The cooking is classically French but not rigidly so. That being said, there are no jarring flavors that can sometimes blight ambitious cooking. This is certainly a kitchen with lots of technical skill: the partridge and quail pithivier with black truffle and spinach is a cleverly layered creation, while the dark chocolate and cranberry bavarois is a construction that recalls the works of M. C. Escher.",2.0,5.0,0.0,"['Notable cocktail list', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms']",+1 212-288-0033,www.danielnyc.com,"Closed: Monday-Saturday lunch, Sunday",40.7667521,-73.96750390000003,https://guide.michelin.com/en/new-york-state/new-york/restaurant/daniel,United States,US,,75.0,150.0,FRENCH,1,NY
154,Tempura Matsui,"222 E. 39th St., New York, 10158, United States",40.0,230.0,USD,JAPANESE,"If anything indicates the strength of New York City’s Japanese restaurants, it is the growing number of authentic establishments that seem like they could be sitting just as happily in Ginza as they do in midtown Manhattan. Tempura Matsui is such a place, as it skillfully demonstrates why tempura is a celebrated Japanese cuisine type in its own right. The prized seats are at the counter, especially if you want to see these craftsmen at work. The chefs use a mix of sesame and cottonseed oils; and the gently bubbling pot is refreshed and replenished regularly. Equally important, the batter is used sparingly so that the ingredients taste truly of themselves. You’ll start with a parade of seasonal dishes including tofu with uni, before having some beautifully arranged sashimi. It is then time for the main event, which begins in the traditional way with crispy shrimp legs. The ingredients and fish turned out of this kitchen usually vary according to the seasons, but could include the likes of wonderfully tender squid, succulent Hokkaido scallop, plump matsutake, as well as subtly sweet onion. And be sure to end with tencha, with its mellow, delicious and deeply flavorful broth.",1.0,2.0,0.0,"['Air conditioning', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms']",+1 212-986-8885,www.tempuramatsui.com,"Closed: Monday, Sunday",40.74839,-73.97474,https://guide.michelin.com/en/new-york-state/new-york/restaurant/tempura-matsui,United States,US,,40.0,230.0,JAPANESE,1,NY
155,Gramercy Tavern,"42 E. 20th St., New York, 10003, United States",40.0,150.0,USD,CONTEMPORARY,"This beloved restaurant is a bona fide New York icon and high on most people's roll call. It is one of those places that manage the rare trick of being so confident in its abilities that it can be all things to all diners. You’ll probably leave happy whether you’re here on a date or to impress the in-laws; whether you’re closing a deal or simply lubricating the thought processes behind one. Members of staff—from the kitchen to FOH—are uncommonly attentive. The “Tavern” side is a prized spot for lunch, especially if you can sit at the bar. Want proof? Look no further than their soup and sandwich lunch special, which is an absolute steal. It doesn’t take reservations, so get here early and join the grown-up queue outside. The “Dining Room” on the other hand is for those who like a little more pomp with their pappardelle and truly comes to life at night. Focused on impeccable products, the seasonal menu is a perfect match for the warm, woody surrounds. This is creative American food sure of its footing and unthreatening in its vocabulary. Selections, like sea bass, pork loin, or even the cheese, display a refreshing sense of restraint, thereby demonstrating the dexterity of this kitchen.",1.0,3.0,1.0,"['Air conditioning', 'Wheelchair accessible', 'Notable beer list', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Restaurant offering vegetarian menus']",+1 212-477-0777,www.gramercytavern.com,Open lunch & dinner daily,40.7387578,-73.988991,https://guide.michelin.com/en/new-york-state/new-york/restaurant/gramercy-tavern,United States,US,,40.0,150.0,CONTEMPORARY,1,NY
156,Casa Enrique,"5-48 49th Ave., Long Island City, 11101, United States",30.0,60.0,USD,MEXICAN,"Chiapas. Puebla. San Luis Potosí. One can literally taste the regions and cities that Chef Cosme Aguilar’s menu explores, and many dishes honor his mother’s memory with recipes from his childhood. A steady stream of hungry diners seek out this rather small, tasteful dining room for welcoming and hospitable service, as well as soul-warming, straightforward fare. Aim for the large, fantastic communal table. Start your meal with hearty rajas con crema, combining none-too-spicy poblanos with sweet, fresh corn, Mexican sour cream and cheese served alongside a stack of tortillas. Tender chicken enchiladas with mole de Piaxtla may induce swooning, thanks to a sauce that is unexpectedly sweet yet heady with bitter chocolate, raisins, almonds, cloves, cinnamon, chilies, garlic and sesame. Its seductive texture has a mesmerizing depth of flavor and no matter what it's paired with, it's always a winner. Expect the chamorro de borrego al huaxamole to arrive falling off the bone and redolent of epazote, allspice and pulla chilies. Its fruity-spicy broth is drinkable. Every bit of every spongy and buttery layer of the cow and goat’s milk pastel tres leches is absolutely worth the indulgence.",1.0,2.0,0.0,"['Air conditioning', 'Brunch', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers']",+1 347-448-6040,www.henrinyc.com,Closed: Monday-Friday lunch,40.7434588,-73.95428079999998,https://guide.michelin.com/en/new-york-state/long-island-city/restaurant/casa-enrique,United States,US,,30.0,60.0,MEXICAN,1,NY
157,Aquavit,"65 E. 55th St., New York, 10022, United States",60.0,195.0,USD,SCANDINAVIAN,"No detail goes unnoticed at this sleek, recently revamped beauty, now sporting an open kitchen with Chef Emma Bengtsson at the helm. The suited servers glide seamlessly through the dining room, and the overall design of Aquavit remains clean and contemporary. The cuisine is as refined as its Nordic presentations are modern and beautiful—expect glazed earthenware, slate platters and wooden boxes. Opt for the namesake aquavit—offered in house-infused flavors like anise-caraway-fennel or fig-cardamom—to team with such appetizers as a seaweed tartlet with mussel cream and malt gel or Scandinavian sausage slider on a toasted potato bun. This kitchen does many things well, but what makes it one of the more unique is its ability to take bold Scandinavian flavors like dill, lingonberry, smoke, or brine and soften them into balanced, whimsical, and elegant dishes. Take for example, the house-cured salmon, with its dramatic presentation thanks to the fog created by its pear granité “snow; "" or crispy-skinned duck with a perfectly pink interior, black truffle, apple shavings, and a drizzle of black truffle duck jus poured tableside. If you find yourself across the pond, visit the London sibling.",2.0,3.0,1.0,"['Air conditioning', 'Wheelchair accessible', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms']",+1 212-307-7311,www.aquavit.org,"Closed: Saturday lunch, Sunday",40.76078,-73.97214,https://guide.michelin.com/en/new-york-state/new-york/restaurant/aquavit,United States,US,,60.0,195.0,SCANDINAVIAN,1,NY
158,Sushi Nakazawa,"23 Commerce St., New York, 10014, United States",75.0,150.0,USD,JAPANESE,"For a truly memorable sushi adventure, head to this sleek and contemporary ten-seat counter—be forewarned though that dining in the back room does not guarantee the same experience. Chef Daisuke Nakazawa’s reputation is formidable, which works as a contrast to the jovial banter between the itamae from behind the counter. It simply elucidates the fact that this is a team who loves their craft and is happy to perform for their guests—perhaps using a live wriggling prawn for a bit of a spectacle. Discover flavorful and fatty cuts of fish available here at a more palatable price point compared to many of the city’s other notable sushi counters. Chef Nakazawa’s signature style combines supremely tender fish with perfectly seasoned rice, a spark of wasabi and judicious brush of nikiri for consistently excellent results. One night, for instance, may feature a spectrum of sushi from Hokkaido cherry salmon to live Massachusetts sea scallop with citrus and salt. Then move on to outstanding uni, and finally, a handroll of fatty tuna chopped so fine that it almost seems emulsified. Keep in mind that these chefs are always happy to adjust sizing based on each diner’s liking.",1.0,2.0,0.0,"['Air conditioning', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Notable sake list']",+1 212-924-2212,www.sushinakazawa.com,Open lunch & dinner daily,40.731716,-74.00451,https://guide.michelin.com/en/new-york-state/new-york/restaurant/sushi-nakazawa,United States,US,,75.0,150.0,JAPANESE,1,NY
159,Jeju Noodle Bar,"679 Greenwich St., New York, 10014, United States",25.0,51.0,USD,KOREAN,"Named after the South Korean island that's renowned for its high quality pork, this corner ""bar"" aims to take that nation's comfort food and elevate it to sophisticated heights. As envisioned by Chef/owner Douglas Kim, the kitchen specializes in ramyun—not ramen. The dining space mixes old West Village charm with tidy minimalism for a casual, hip and convivial hangout. Pick your perch at one of the generously spaced tables, or (preferably) at the engaging counter where you can watch each dish come together. If that doesn't have your taste buds tingling, the kitchen's concise number of unique items at a steal of a price will hit the spot. Persian cucumber kimchi with a spicy plum dressing, shiso and sesame seeds is a culinary delight, while the mouthwatering aroma of pork bone broth that precedes the arrival of gochu ramyun brimming with curly noodles, bean sprouts and pickled cabbage is a veritable thesis on ace ingredients. Pyunche salad mingling sushi-grade amberjack dabbed with chimichurri and crunchy vegetables is a simple yet delicious wonder. Not far behind is the surprising toro ssam bap highlighting the eponymous fatty fish with scrambled egg, tobiko and toasted seaweed.",1.0,2.0,0.0,['Establishment totally or partly reserved for non-smokers'],+1 646-666-0947,www.jejunoodlebar.com,Closed: Monday-Sunday lunch,40.732952,-74.00744,https://guide.michelin.com/en/new-york-state/new-york/restaurant/jeju-noodle-bar,United States,US,,25.0,51.0,KOREAN,1,NY
160,The Clocktower,"5 Madison Ave., New York, 10010, United States",50.0,75.0,USD,CONTEMPORARY,"Nothing shouts “Brit” like a billiards room and there’s one to be enjoyed at this swanky dining den of the Edition hotel—a collaboration between restaurateur Stephen Starr and British chef Jason Atherton. The restaurant shares the same decorative style as sibling Berners Tavern, which is housed inside the London Edition, with high ceilings, handsome wood-paneling and every inch of wall space covered with framed pictures of the good and great. But whereas the London elder is one huge room, this handsome retreat comes divided into three manageable sections, all attended to by a cadre of affable and attentive service staff. There’s a subtle and contemporary British accent to the menu too. Their version of fish and chips takes the national dish to a whole new level, with sweet English peas and triple-cooked chips, while a chutney made from plum and shallots is served with tender roasted Long Island duck and woodsy chanterelles. However, there are other European influences at play, so you may start with a decadent crab and uni risotto, or perfectly done quail and pigeon pie. Make sure to end this feast by sharing a plump, bronzed apple tarte Tatin for two coupled with vanilla ice cream.",1.0,3.0,0.0,"['Air conditioning', 'Brunch', 'Wheelchair accessible', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Open for breakfast', 'Private dining rooms', 'Lift']",+1 212-413-4300,www.theclocktowernyc.com,Open lunch & dinner daily,40.7413666,-73.9875324,https://guide.michelin.com/en/new-york-state/new-york/restaurant/the-clocktower,United States,US,,50.0,75.0,CONTEMPORARY,1,NY
161,Kosaka,"220 W. 13th St., New York, 10011, United States",75.0,155.0,USD,JAPANESE,"Lauded Chef Yoshihiko Kousaka is in control of this superb sushiya, which offers a stellar omakase in an elegant setting. The room is sleek, modern and flaunts a handsome Japanese sensibility—there is a counter for 12, along with three small tables, as well as a relaxed but deeply attentive staff to help enhance the experience. Soft piano music plays in the background, and the crowd is energetic and warm. Chef Kousaka often prepares each item of the omakase himself, methodically working pieces of fish into something transcendent, and explaining them in full to the bright-eyed patrons. The impressive 15-piece version can be tailored somewhat as diners can opt for sushi only or sushi with sashimi, as well as such luxe supplemental items as uni, toro, king crab and ankimo (monkfish liver). Here, fish is minimally embellished, relying instead on original sourcing and the chef’s impeccable technique. For instance, a night’s parade churned out of this kitchen may include everything from red snapper, Japanese sea bass and silky shrimp, to wild winter yellowtail, firefly squid with sweet miso and tosazu jelly, as well as mackerel with ginger and scallion.",1.0,2.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Establishment totally or partly reserved for non-smokers']",+1 212-727-1709,www.kosakanyc.com,"Closed: Monday, Tuesday-Saturday lunch, Sunday",40.738316,-74.00137,https://guide.michelin.com/en/new-york-state/new-york/restaurant/kosaka,United States,US,,75.0,155.0,JAPANESE,1,NY
162,Carbone,"181 Thompson St., New York, 10003, United States",75.0,150.0,USD,ITALIAN,"With nostalgia at the forefront, Carbone is plain gorgeous. While this big, bold and beautiful ode to Italian-Americana comes alive at night under the low lights, lunch is equally admired among brash bankers with big appetites and their Valentino-donning divas. That same sense of history pervades the entire space, which highlights plush banquettes, impressive ceramics and glittering chandeliers. Was the striking tiled-floor inspired by a certain restaurant scene in The Godfather? Indeed. Mid-century classics are what this menu is all about, but exalted ingredients, skill and presentations will excite even the most cynical savant. Stylish servers—who work the floor with a little flirt and lot of flair—remain in character while presenting top antipasti like crusty garlic bread, soppressata and fresh, particularly divine olive oil-dunked mozzarella. Spaghetti alla gricia may be simple but dazzles just the same, and chicken scarpariello in a garlicky crumb coating dolls up traditional red-sauce cooking with a chunky stew-like sauce with peppers and mushrooms. Though the prices here are jaw-dropping, all is forgiven after one bite of the drool-worthy, six-layer blackout cake.",1.0,2.0,1.0,"['Notable cocktail list', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms']",+1 212-254-3000,www.carbonenewyork.com,Closed: Monday lunch,40.727966,-74.00017,https://guide.michelin.com/en/new-york-state/new-york/restaurant/carbone,United States,US,,75.0,150.0,ITALIAN,1,NY
163,Métier,"1015 7th St. NW, Washington, D.C., 20001, United States",75.0,150.0,USD,CONTEMPORARY,"Find this mature, splurge-worthy tasting room beneath its smartly decked out sibling, Kinship. They may share a kitchen and chef/owner, but these are two distinct restaurants. Guests enter Métier via an elevator, which then leads to a second, more sultry lounge. With a fireplace and shelves lined with cookbooks, this is a lovely stop for cocktails and nibbles. One part living room and two parts art gallery, the sleek arena is a spare collection of cloth-robed tables and white walls with paintings here and there. This is one of those few remaining places where jackets are required, so gentlemen, don’t forget to don them! The name, Métier, is defined as an area of expertise, and that proves true in an ambitious menu reflective of Chef Eric Ziebold’s experience. The bright, tart and oh-so-French spring garlic bavarois and the asparagus fricassee are signs of the season, while the Great Lakes walleye pike over pine nut butter, frisée, turnips and cured rhubarb shines with subtlety. The potato-crusted veal sweetbreads over corned beef short ribs and pickled celtuce brunoise sport a delightful tartness. Cumin-spiced lamb leans Middle Eastern, while key lime meringue is decidedly American.",1.0,3.0,0.0,"['Wheelchair accessible', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Valet parking']",+1 202-737-7500,www.metierdc.com,"Closed: Monday, Tuesday, Wednesday-Saturday lunch, Sunday",38.903503,-77.0218,https://guide.michelin.com/en/washington/washington-dc/restaurant/metier,United States,US,,75.0,150.0,CONTEMPORARY,1,DC
164,Sushi Taro,"1503 17th St. NW, Washington, D.C., 20036, United States",75.0,150.0,USD,JAPANESE,"Sushi aficionados know to give this beloved Dupont Circle gem a pass for its odd location—adjacent to a large-chain pharmacy and accessed by a short flight of steps. However, the interior then opens up into a comfortable and warmly attended dining room. Sushi Taro may offer a solid à la carte and numerous tasting menus, but the overall experience at the omakase counter is truly stellar. Scoring a meal at said counter proves challenging since seats can only be booked online, via e-mail, 30 days in advance. Once secured, a reservation here grants entrée to a cloistered room where Chefs Nobu Yamazaki and Masaya Kitayama cater to a mere handful of diners. Following the construct of kaiseki, the meal is a series of artistically composed courses, such as grilled marinated tuna cheek or squid ink-tinted soft-shell crab tempura. The experience hits its apex come sushi time when the chefs present a stack of boxes stocked with an immense selection of fish arranged by type, and then invite diners to make selections from this bounty, which are then knifed into sashimi. An equally superb nigiri course follows, allowing further opportunity to delve deeper into the jaw-dropping assemblage.",1.0,2.0,0.0,"['Air conditioning', 'Establishment totally or partly reserved for non-smokers']",+1 202-462-8999,www.sushitaro.com,"Closed: Saturday lunch, Sunday",38.909992,-77.03834,https://guide.michelin.com/en/washington/washington-dc/restaurant/sushi-taro,United States,US,,75.0,150.0,JAPANESE,1,DC
165,Sushi Nakazawa,"1100 Pennsylvania Ave. NW, Washington, D.C., 20004, United States",80.0,80.0,USD,JAPANESE,"This second outpost of Nakazawa’s critically acclaimed New York sushi house is elegant and intimate, with lots of dark wood and gorgeous gold accents. For the best seat in the house, angle for one of the supple high-backed leather stools that flank the marble counter, where you can see the itamae work their magic as they prepare each course. The show is nearly as entertaining as the food is delicious. The team works in a tidy fashion, their hands moving as silently and seamlessly as a surgeon along meticulously organized counters. Ingredients are sourced both locally and from abroad, and freshness is paramount. Each course is presented like a revelation—the fish paired with perfectly sticky, short-grain rice, served just above room temperature. Think tender, bright orange spring salmon with a glossy streak of soy; firm Japanese cuttlefish, dotted with shiso leaf and plum sauce; as well as Golden Eye snapper, finished with a squeeze of lemon and sea salt. It will take you a couple of hours to work your way through the luxurious 20-course omakase of Chef Daisuke Nakazawa, who trained under the legendary Jiro Ono, but rest assured it is time well spent.",1.0,3.0,0.0,"['Air conditioning', 'Notable wine list', 'New establishment in the guide', 'Establishment totally or partly reserved for non-smokers']",+1 202-289-3515,www.sushinakazawa.com,"Closed: Monday-Saturday lunch, Sunday",38.89466,-77.02701,https://guide.michelin.com/en/washington/washington-dc/restaurant/sushi-nakazawa1160153,United States,US,,80.0,80.0,JAPANESE,1,DC
166,The Dabney,"122 Blagden Alley NW, Washington, D.C., 20001, United States",25.0,60.0,USD,AMERICAN,"The Blagden Alley may have been charmless once, but it now teems with exciting culinary gems. Entering The Dabney is like finding the end of a rainbow. Inside, discover a farmhouse-chic space with an open kitchen, a wood-fired oven and eclectic, well-dressed crowd. This cuisine is suitable for anyone looking to delve into regional, Mid-Atlantic food through a menu that marries traditional and contemporary flavors. Thanks to Chef Jeremiah Langhorne's direction, diners can look forward to a supremely rich, almost buttery scallop crudo dressed with citrus, herbs and peanuts—and when that dish is finished with a shard of sheep's milk cheese, it is a reminder to expect the unexpected here. Group dining is highly recommended, so friends can maximize the number of small plates and even share a few of the mains, including the very homey chicken and dumplings. Don’t miss out on desserts, as they flaunt such classics as apple crumble with house-made ice cream bearing just a hint of Bourbon. Housed nearby, The Dabney Cellar is an ideal spot to while away the waiting time before your meal. Their charcuterie and cheese vie for serious attention—not unlike the wine list of 30-some choices by the glass.",1.0,1.0,1.0,"['Air conditioning', 'Notable cocktail list', 'Wheelchair accessible', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers']",+1 202-450-1015,www.thedabney.com,"Closed: Monday, Tuesday-Sunday lunch",38.9062921,-77.0245936,https://guide.michelin.com/en/washington/washington-dc/restaurant/the-dabney,United States,US,,25.0,60.0,AMERICAN,1,DC
167,Tail Up Goat,"1827 Adams Mill Rd. NW, Washington, D.C., 20009, United States",25.0,50.0,USD,CONTEMPORARY,"When three alums of Komi and Little Serow combine their talents, the result is bound to be an easygoing favorite, where food, drinks and hospitality mesh effortlessly. The mood here is buzzy and the interior colorful, with watery blue murals and highly attentive servers. Don’t be fooled by the casual vibe though, as this kitchen is notably serious. Tables are filled with dates or celebrants, all leaning over shared plates of Mediterranean specialties. Starters have included the spice-rubbed and gently sweet barbecue carrots, bearing just a hint of hickory smoke. Be sure to indulge in the clever bread courses, like red fife sourdough rubbed in “burnt bread sauce” and brightened by lightly dressed lettuce. Pastas are equally popular in this dining room, especially the delicate triangoli draped with pea-shoot pesto. Do not, under any circumstances, skip their showstopping signature dish—lamb ribs dressed in date-molasses jus, with such juicy and smoky meat that it nearly slides off the bone. A wall of wine bottles frames the semi-open kitchen, showcasing a list of interesting pours ranging from Georgia to Greece. During dessert, don’t forget to inquire about their vintage Madeira and Port.",1.0,2.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers']",+1 202-986-9600,www.tailupgoat.com,Closed: Monday-Sunday lunch,38.92315720000001,-77.04302009999998,https://guide.michelin.com/en/washington/washington-dc/restaurant/tail-up-goat,United States,US,,25.0,50.0,CONTEMPORARY,1,DC
168,The Inn at Little Washington,"309 Middle St., Washington, D.C., 22747, United States",149.0,238.0,USD,AMERICAN,"Set 90 minutes from DC in a town whose very existence seems tied to the restaurant, The Inn at Little Washington is a destination in every sense of the word. Embellished to the last inch, the dining room resembles a jewelry box lined with patterned carpets, lush wallpaper, heavy drapes and bejeweled upholstery. Servers are knowledgeable and warm; the room is conducive to conversations. This is a civilized affair for sophisticated patrons celebrating a special occasion. The restaurant may be over 40 years old, but Chef Patrick O’Connell’s cuisine shines as brightly as ever. Each menu has a unique focus: “Here and Now"" spotlights seasonality; “Gastronaut” reflects the chef's ambitions; and “The Good Earth” offers superb vegetarian items. Guests can also meander through all three for a full sense of what this kitchen can do. Their extraordinary focus on detail and sourcing is clear from the start in the BLT-inspired amuse-bouche with heirloom tomato gelée, or the excellent rye bread smeared with honeycomb butter. Sauces work a particular magic, as seen in the truffle-infused tartar with morel “crabcake. ”Desserts like coconut sorbet with ginger granité are perfection.",3.0,3.0,0.0,"['Air conditioning', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Valet parking', 'Restaurant with bedrooms']",+1 540-675-3800,www.theinnatlittlewashington.com,"Closed: Monday lunch, Tuesday, Wednesday-Sunday lunch",38.71347670000001,-78.1595348,https://guide.michelin.com/en/washington/washington-dc/restaurant/the-inn-at-little-washington,United States,US,,149.0,238.0,AMERICAN,1,DC
169,Fiola,"601 Pennsylvania Ave. NW, Washington, D.C., 20004, United States",50.0,150.0,USD,ITALIAN,"Polished, with an upscale setting made for brokering deals, this Italian bill of fare is just what the politician ordered. Its central location near the Archives makes it a go-to for the power crowd, and the bar is perfect for blowing off steam after a day of debating. Thanks to elegant cuisine, the somewhat stiff environs and scripted service are soon forgiven; and despite its traditional demeanor, the menu allows for flexibility with the ability to craft your own four- or five-course meal in addition to a grand tasting menu. The cooking style may be anchored in the Italian coastline, but it quickly settles on the shores of the Mid-Atlantic, with a highly conceptual bent to boot. Meals may begin with Peconic Bay scallops brimming with flavor thanks to a sea urchin-panna cotta, sunchokes and black truffles; then linger over the rigatoni alla carbonara tossed with slices of guanciale. But, such delightful palate cleansers as a quenelle of yuzu granité make for a nice segue to what is perhaps the most colorful course of the night. Wrap up with a Sicilian cassata. The wine list is showy, littered with big names, and curated for those with sizable expense accounts and companions to impress.",1.0,3.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Valet parking']",+1 202-628-2888,www.fioladc.com,"Closed: Monday-Saturday lunch, Sunday",38.89283,-77.01991,https://guide.michelin.com/en/washington/washington-dc/restaurant/fiola,United States,US,,50.0,150.0,ITALIAN,1,DC
170,Pineapple and Pearls,"715 8th St. SE, Washington, D.C., 20003, United States",75.0,150.0,USD,CONTEMPORARY,"What makes this gem such a memorable dining experience is that the cooking is ambitious yet whimsical, and completely devoid of formality or fuss. Whether the bartender or Chef de Cuisine Scott Muns serves you, no one in this kitchen seems self-important. Your continued enjoyment is paramount—an honorable feat considering that you're in for a meal that occupies most of the night. The small space may be packed, but the ambience is pleasant and very comfortable. The prix-fixe menu includes beverage pairings, but guests seated at the bar may choose to order drinks à la carte as well. Regardless, dishes spark interest and the service remains at its highest level. Start with a pristine sea scallop from North Carolina, matched with diced kohlrabi for crunch, and dressed tableside with a lush brown butter sabayon. Then move on to monkfish en papillote delicately set atop creamy Carolina Gold rice. Invention is also clearly revered here by way of such playful desserts as the sunchoke pudding studded with brioche crisps and tart cherry tapioca pearls. Similarly, a perfect wedge of butternut squash-ice cream cake, with crème fraîche and pumpkin seeds, is divine in demeanor and flavor.",2.0,2.0,1.0,"['Air conditioning', 'Notable cocktail list', 'Wheelchair accessible', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers']",+1 202-595-7375,www.pineappleandpearls.com,"Closed: Monday, Tuesday-Friday lunch, Saturday, Sunday",38.880707,-76.99514,https://guide.michelin.com/en/washington/washington-dc/restaurant/pineapple-and-pearls,United States,US,,75.0,150.0,CONTEMPORARY,1,DC
